,구분,시설명,위치,위도,경도
0,복지센터,서울꽃동네신내노인요양원,"37.616207421698, 127.094974939359",37.616207421698,127.094974939359
1,복지센터,청운노인요양원,"37.6151805464846, 126.954959734242",37.6151805464846,126.954959734242
2,복지센터,천사노인요양원,"37.54669189732, 126.833485621837",37.54669189732,126.833485621837
3,복지센터,혜명양로원,"37.4509802594745, 126.912686049667",37.4509802594745,126.912686049667
4,복지센터,시립고덕양로원,"37.555897393822, 127.146961654533",37.555897393822,127.146961654533
5,복지센터,노인요양센터 인영실버,"37.4534356982059, 126.897950094773",37.4534356982059,126.897950094773
6,복지센터,동명노인복지쎈타,"37.488437966233, 126.937222323844",37.488437966233,126.937222323844
7,복지센터,영기노인요양원,"37.6804837316788, 127.056929215041",37.6804837316788,127.056929215041
8,복지센터,은천노인요양센터,"37.5760076583931, 127.07141220377",37.5760076583931,127.07141220377
9,복지센터,동작실버센터,"37.5116042870058, 126.957219718476",37.5116042870058,126.957219718476
10,복지센터,구립서초노인요양센터,"37.4817426297404, 127.024624698871",37.4817426297404,127.024624698871
11,복지센터,마하나임데이케어센터,"37.5944501626994, 126.995674409097",37.5944501626994,126.995674409097
12,복지센터,성북구립 상월곡실버복지센터,"37.6058502678493, 127.048221145332",37.6058502678493,127.048221145332
13,복지센터,서울특별시남부노인보호전문기관,"37.483413014657, 126.994486969319",37.483413014657,126.994486969319
14,복지센터,강남노인복지센터,"37.5032097762995, 127.047116169573",37.5032097762995,127.047116169573
15,복지센터,청운노인복지센터,"37.4957113004494, 126.933354447054",37.4957113004494,126.933354447054
16,복지센터,동대문실버데이케어센터,"37.5840209857522, 127.034196960692",37.5840209857522,127.034196960692
17,복지센터,한국시니어협회노인복지센터,"37.5034359051532, 126.945497354364",37.5034359051532,126.945497354364
18,복지센터,목동종합사회복지관병설목동데이케어센터,"37.5442400944319, 126.86637644995",37.5442400944319,126.86637644995
19,복지센터,서초구립양재노인종합복지관,"37.4822776978142, 127.039406831166",37.4822776978142,127.039406831166
20,복지센터,서울시 서대문구 재가노인복지기관,"37.564328942266, 126.960893058142",37.564328942266,126.960893058142
21,복지센터,두엄자리,"37.5439534213804, 126.86576275138",37.5439534213804,126.86576275138
22,복지센터,서울시용산구재가노인복지기관,"37.5270404595814, 126.964892234354",37.5270404595814,126.964892234354
23,복지센터,길음데이케어센터,"37.6067227488564, 127.026793261352",37.6067227488564,127.026793261352
24,복지센터,남산실버복지센터,"37.5468266344165, 127.008808739144",37.5468266344165,127.008808739144
25,복지센터,행복창조노인복지센터,"37.5941684592462, 126.916926577948",37.5941684592462,126.916926577948
26,복지센터,강서구립봉제산노인복지센터,"37.541609086002, 126.851300766238",37.541609086002,126.851300766238
27,복지센터,(복)노인낙원효도사업단,"37.4766148844181, 127.043922527512",37.4766148844181,127.043922527512
28,복지센터,시립중계노인전문요양원,"37.6435344942929, 127.061588056246",37.6435344942929,127.061588056246
29,복지센터,정수데이케어센터,"37.5404670198709, 127.012756271869",37.5404670198709,127.012756271869
30,복지센터,시립중랑노인종합복지관,"37.5884349591944, 127.077841909247",37.5884349591944,127.077841909247
31,복지센터,시립서부노인전문요양센터,"37.5664628675331, 126.9025023151",37.5664628675331,126.9025023151
32,복지센터,우리모두데이케어센터,"37.5619515970407, 126.850209100559",37.5619515970407,126.850209100559
33,복지센터,시립동부데이케어센터,"37.5676299945366, 127.032963032956",37.5676299945366,127.032963032956
34,복지센터,한마음방문요양센터,"37.541007379347, 126.848099888962",37.541007379347,126.848099888962
35,복지센터,강북노인종합복지관,"37.6356868161336, 127.018752579451",37.6356868161336,127.018752579451
36,복지센터,서울시 강서구 재가노인복지기관,"37.570183409138, 126.812467264763",37.570183409138,126.812467264763
37,복지센터,아현노인복지센터,"37.5550648742484, 126.958724190274",37.5550648742484,126.958724190274
38,복지센터,중앙소규모요양시설(나 형),"37.5609065430604, 126.965028578952",37.5609065430604,126.965028578952
39,복지센터,중앙노인요양공동생활가정,"37.5609065430604, 126.965028578952",37.5609065430604,126.965028578952
40,복지센터,남부실버요양원,"37.4651462993579, 126.894426866145",37.4651462993579,126.894426866145
41,복지센터,중계데이케어센터,"37.6563969498066, 127.076623491267",37.6563969498066,127.076623491267
42,복지센터,양천재가노인복지센터,"37.5279445415474, 126.859714008753",37.5279445415474,126.859714008753
43,복지센터,상계데이케어센터,"37.6680904757711, 127.078326379683",37.6680904757711,127.078326379683
44,복지센터,동명노인요양공동생활가정,"37.488260493322, 126.936763513502",37.488260493322,126.936763513502
45,복지센터,한사랑실버케어요양원,"37.5726545900529, 127.075070322342",37.5726545900529,127.075070322342
46,복지센터,북가좌노인복지관,"37.5812019724097, 126.917908386488",37.5812019724097,126.917908386488
47,복지센터,갈현데이케어센터,"37.6248874568841, 126.918670649747",37.6248874568841,126.918670649747
48,복지센터,약수데이케어센터,"37.5022179676942, 126.946178267618",37.5022179676942,126.946178267618
49,복지센터,마포보사재가노인복지기관,"37.565587785737, 126.923761984584",37.565587785737,126.923761984584
50,복지센터,구립하계실버센터,"37.6331080823382, 127.064189901872",37.6331080823382,127.064189901872
51,복지센터,정성요양원,"37.4973758849409, 126.927645309245",37.4973758849409,126.927645309245
52,복지센터,서울시 송파구재가노인복지기관,"37.5071181869985, 127.106411134941",37.5071181869985,127.106411134941
53,복지센터,효림데이케어센터,"37.564328942266, 126.960893058142",37.564328942266,126.960893058142
54,복지센터,은천재가노인지원센터,"37.5754966426096, 127.070917015727",37.5754966426096,127.070917015727
55,복지센터,효림노인요양센터,"37.564328942266, 126.960893058142",37.564328942266,126.960893058142
56,복지센터,중앙노인보호전문기관,"37.5501953290935, 126.955949909752",37.5501953290935,126.955949909752
57,복지센터,양천어르신종합복지관,"37.5104425347921, 126.858627933542",37.5104425347921,126.858627933542
58,복지센터,사랑의 집,"37.5481581610258, 126.958150757949",37.5481581610258,126.958150757949
59,복지센터,연희노인복지관,"37.5722420290996, 126.923532992889",37.5722420290996,126.923532992889
60,복지센터,호선실버센터,"37.551305765179, 126.827858315253",37.551305765179,126.827858315253
61,복지센터,강북노인전문요양원,"37.6365423267144, 127.018013536465",37.6365423267144,127.018013536465
62,복지센터,한빛데이케어센터,"37.5190740210221, 126.84022562869",37.5190740210221,126.84022562869
63,복지센터,유자원,"37.5862119387672, 127.06355328121",37.5862119387672,127.06355328121
64,복지센터,한사랑복지센터,"37.4870143652784, 126.944591045067",37.4870143652784,126.944591045067
65,복지센터,송파치매주.야간보호센터,"37.4986684599392, 127.094895649961",37.4986684599392,127.094895649961
66,복지센터,홍은데이케어센터,"37.6011723347409, 126.948389353017",37.6011723347409,126.948389353017
67,복지센터,시립은평노인종합복지관,"37.6322508137652, 126.929982419795",37.6322508137652,126.929982419795
68,복지센터,노원1치매데이케어센터,"37.6292472102426, 127.059664124595",37.6292472102426,127.059664124595
69,복지센터,시립동부노인전문요양센터,"37.5676299945366, 127.032963032956",37.5676299945366,127.032963032956
70,복지센터,도봉동어르신복지관,"37.6821454234398, 127.043565366073",37.6821454234398,127.043565366073
71,복지센터,서울성모원,"37.4914741693588, 126.904627561748",37.4914741693588,126.904627561748
72,복지센터,청암노인요양원,"37.501481563891, 127.149804368074",37.501481563891,127.149804368074
73,복지센터,성우회,"37.6257690511938, 126.921702984122",37.6257690511938,126.921702984122
74,복지센터,구립역촌노인복지관,"37.6033427209461, 126.911371067909",37.6033427209461,126.911371067909
75,복지센터,구립갈현노인복지관,"37.6248874568841, 126.918670649747",37.6248874568841,126.918670649747
76,복지센터,궁동데이케어센터,"37.4986273212975, 126.830311741844",37.4986273212975,126.830311741844
77,복지센터,약수노인복지관,"37.552470629334, 127.009330432792",37.552470629334,127.009330432792
78,복지센터,서울강남시니어클럽,"37.5172831299803, 127.037204204847",37.5172831299803,127.037204204847
79,복지센터,그린리버노인복지센터,"37.5014588400221, 127.149320855567",37.5014588400221,127.149320855567
80,복지센터,송파노인종합복지관,"37.4986684599392, 127.094895649961",37.4986684599392,127.094895649961
81,복지센터,신림다사랑노인복지센터,"37.4827496745071, 126.921068034538",37.4827496745071,126.921068034538
82,복지센터,일광노인요양센터,"37.5869401515944, 127.013486435291",37.5869401515944,127.013486435291
83,복지센터,마포동부재가노인복지기관 ,"37.5491825491087, 126.959566431171",37.5491825491087,126.959566431171
84,복지센터,은평고령자취업알선센터,"37.6322508137652, 126.929982419795",37.6322508137652,126.929982419795
85,복지센터,동작노인종합복지관,"37.5003904580472, 126.929109745694",37.5003904580472,126.929109745694
86,복지센터,구립영등포노인복지센터,"37.526869498543, 126.887435272041",37.526869498543,126.887435272041
87,복지센터,청남노인요양공동생활가정,"37.5052799801875, 126.951022639812",37.5052799801875,126.951022639812
88,복지센터,자유의 집,"37.6043436581553, 126.913104263712",37.6043436581553,126.913104263712
89,복지센터,성북구립 장위실버복지센터,"37.62009081725, 127.053512520284",37.62009081725,127.053512520284
90,복지센터,구립중화경로복지관,"37.6033043095786, 127.081153871882",37.6033043095786,127.081153871882
91,복지센터,시립성북노인종합복지관,"37.5978133178033, 127.03439034028",37.5978133178033,127.03439034028
92,복지센터,시립노원노인종합복지관,"37.6434450655049, 127.073337208198",37.6434450655049,127.073337208198
93,복지센터,시립용산노인종합복지관,"37.5313386817535, 127.006498019073",37.5313386817535,127.006498019073
94,복지센터,서울시립강서노인종합복지관,"37.5581231966538, 126.847551552263",37.5581231966538,126.847551552263
95,복지센터,관악노인종합사회복지관 병설 관악데이케어센터,"37.4930406894254, 126.926330084488",37.4930406894254,126.926330084488
96,복지센터,관악노인종합복지관,"37.4930406894254, 126.926330084488",37.4930406894254,126.926330084488
97,복지센터,광진데이케어센터,"37.5510982450362, 127.071596091794",37.5510982450362,127.071596091794
98,복지센터,시립서부데이케어센터,"37.5664628675331, 126.9025023151",37.5664628675331,126.9025023151
99,복지센터,가양5데이케어센터,"37.5646273830484, 126.853519560541",37.5646273830484,126.853519560541
100,복지센터,마포데이케어센터,"37.5489410696863, 126.932211433726",37.5489410696863,126.932211433726
101,복지센터,사랑이있는집노인요양공동생활가정,"37.5608246181539, 127.090240159836",37.5608246181539,127.090240159836
102,복지센터,도르가복지선교회,"37.6057358900756, 126.957782737277",37.6057358900756,126.957782737277
103,복지센터,구립용산노인전문요양원,"37.5470833698179, 126.961629126778",37.5470833698179,126.961629126778
104,복지센터,서울노인복지센터,"37.5759657913407, 126.985853298403",37.5759657913407,126.985853298403
105,복지센터,서대문노인종합복지관,"37.5680044944284, 126.959117752095",37.5680044944284,126.959117752095
106,복지센터,기둥재가노인복지시설,"37.5766354743291, 127.083109071197",37.5766354743291,127.083109071197
107,복지센터,창동어르신복지관,"37.6367271379628, 127.041510939836",37.6367271379628,127.041510939836
108,복지센터,구립신내노인종합복지관,"37.6148125057942, 127.087889229646",37.6148125057942,127.087889229646
109,복지센터,서울시니어스타워㈜강서본부,"37.5584986162827, 126.842791205411",37.5584986162827,126.842791205411
110,복지센터,쌍문동어르신복지관,"37.6482563494009, 127.023802746447",37.6482563494009,127.023802746447
111,복지센터,구립영등포노인케어센터,"37.5168563355065, 126.890541520829",37.5168563355065,126.890541520829
112,복지센터,섭리의집,"37.4464282723043, 126.90866449392",37.4464282723043,126.90866449392
113,복지센터,서울시립동대문노인종합복지관,"37.5872413382227, 127.049826506747",37.5872413382227,127.049826506747
114,복지센터,시립성북노인종합복지관 주간보호센터,"37.5996284674579, 127.033403154632",37.5996284674579,127.033403154632
115,복지센터,구로노인종합복지관 병설 구로데이케어센터,"37.5052407516115, 126.890616727001",37.5052407516115,126.890616727001
116,복지센터,엘림노인복지원,"37.4948087477756, 127.143240894639",37.4948087477756,127.143240894639
117,복지센터,남부실버요양센터 다솔관,"37.4651462993579, 126.894426866145",37.4651462993579,126.894426866145
118,복지센터,시립서대문노인종합복지관데이케어센터,"37.5680044944284, 126.959117752095",37.5680044944284,126.959117752095
119,복지센터,가족사랑재가케어,"37.5579738421304, 126.849189076142",37.5579738421304,126.849189076142
120,복지센터,아름다운실버홈,"37.61255705766, 126.965403081046",37.61255705766,126.965403081046
121,복지센터,평화실버하우스,"37.6450029451238, 127.067782742756",37.6450029451238,127.067782742756
122,복지센터,덕수노인복지센터,"37.5953423336828, 126.993849142614",37.5953423336828,126.993849142614
123,복지센터,성암장수마을,"37.5486544703182, 127.142465612824",37.5486544703182,127.142465612824
124,복지센터,강남데이케어센터,"37.5159106576619, 127.05214255205",37.5159106576619,127.05214255205
125,복지센터,방학동어르신복지관,"37.6705737445496, 127.03220215558",37.6705737445496,127.03220215558
126,복지센터,동작데이케어센터,"37.5003904580472, 126.929109745694",37.5003904580472,126.929109745694
127,복지센터,종로노인종합복지관,"37.5766679096376, 127.006020606379",37.5766679096376,127.006020606379
128,복지센터,목련데이케어센터,"37.4940517008032, 127.077760130151",37.4940517008032,127.077760130151
129,복지센터,엘림 재가노인복지센터,"37.6021954459976, 126.922716544161",37.6021954459976,126.922716544161
130,복지센터,성동노인종합복지관,"37.5647846611665, 127.041239858501",37.5647846611665,127.041239858501
131,복지센터,용산데이케어센터,"37.5313386817535, 127.006498019073",37.5313386817535,127.006498019073
132,복지센터,구립영등포노인종합복지관,"37.5168563355065, 126.890541520829",37.5168563355065,126.890541520829
133,복지센터,서울시 강남구 재가노인복지기관,"37.4773567630013, 127.049643682118",37.4773567630013,127.049643682118
134,복지센터,구립영등포노인종합복지관병설데이케어센터,"37.5168563355065, 126.890541520829",37.5168563355065,126.890541520829
135,복지센터,성동노인종합복지관 병설 성동데이케어센터,"37.5615612419343, 127.041538241953",37.5615612419343,127.041538241953
136,복지센터,양천어르신종합복지관병설양천데이케어센터,"37.5104425347921, 126.858627933542",37.5104425347921,126.858627933542
137,복지센터,시립은평노인종합복지관 병설 은평데이케어센터,"37.6322508137652, 126.929982419795",37.6322508137652,126.929982419795
138,복지센터,노인통합지원센터,"37.5023886492658, 127.031877247348",37.5023886492658,127.031877247348
139,복지센터,청파노인복지관,"37.5520062592713, 126.967696716313",37.5520062592713,126.967696716313
140,복지센터,시립강동노인복지관 데이케어센터,"37.5522111843463, 127.15462055421",37.5522111843463,127.15462055421
141,복지센터,동대문노인종합복지관병설주간보호센터,"37.5872413382227, 127.049826506747",37.5872413382227,127.049826506747
142,복지센터,장수복지센터,"37.5853376126155, 126.914969106747",37.5853376126155,126.914969106747
143,복지센터,시립 강서노인복지관 데이케어센터,"37.5581231966538, 126.847551552263",37.5581231966538,126.847551552263
144,복지센터,서울성모원 노인요양공동생활가정,"37.4914741693588, 126.904627561748",37.4914741693588,126.904627561748
145,복지센터,성모노인복지센터,"37.4846906543009, 126.985911908968",37.4846906543009,126.985911908968
146,복지센터,효노인복지센터,"37.6288359683906, 127.03987378053",37.6288359683906,127.03987378053
147,복지센터,연희실버홈,"37.5720312255507, 126.930426652914",37.5720312255507,126.930426652914
148,복지센터,시니어스 너싱홈,"37.5569887781271, 126.859331594729",37.5569887781271,126.859331594729
149,복지센터,서울시니어스타워(주)가양본부,"37.5569887781271, 126.859331594729",37.5569887781271,126.859331594729
150,복지센터,강북노인복지센터,"37.6300053813188, 127.021883971713",37.6300053813188,127.021883971713
151,복지센터,한마음노인전문요양원,"37.541007379347, 126.848099888962",37.541007379347,126.848099888962
152,복지센터,서울중앙가정봉사원파견센터,"37.6121374302839, 127.035329511623",37.6121374302839,127.035329511623
153,복지센터,붓다마을,"37.6392836600475, 126.938086655176",37.6392836600475,126.938086655176
154,복지센터,중앙실버노인요양공동생활가정,"37.5610294877311, 126.964587452027",37.5610294877311,126.964587452027
155,복지센터,강남구립 역삼노인복지관,"37.4945376886831, 127.041831743296",37.4945376886831,127.041831743296
156,복지센터,아차산노인복지센터,"37.5587538636074, 127.093132877123",37.5587538636074,127.093132877123
157,복지센터,수실버주간보호,"37.5000178377774, 127.151182041019",37.5000178377774,127.151182041019
158,복지센터,노원실버데이케어센터,"37.6278011928661, 127.071240373585",37.6278011928661,127.071240373585
159,복지센터,시립강북노인종합복지관병설 강북데이케어센터,"37.6356868161336, 127.018752579451",37.6356868161336,127.018752579451
160,복지센터,구립 역삼노인요양센터,"37.4945376886831, 127.041831743296",37.4945376886831,127.041831743296
161,복지센터,구립서대문데이케어센터,"37.5982821343352, 126.955942525308",37.5982821343352,126.955942525308
162,복지센터,신목동 노인복지센터,"37.5225662999628, 126.852048644467",37.5225662999628,126.852048644467
163,복지센터,서초구립중앙노인종합복지관,"37.4931049057323, 127.016125775818",37.4931049057323,127.016125775818
164,복지센터,로뎀노인요양공동생활가정,"37.6137246308204, 127.074426582856",37.6137246308204,127.074426582856
165,복지센터,신목행복자리 데이케어센터,"37.5184259572781, 126.876286101182",37.5184259572781,126.876286101182
166,복지센터,진각노인요양센터,"37.6047479919616, 127.041090226562",37.6047479919616,127.041090226562
167,복지센터,사랑의노인복지센터,"37.4834714149035, 126.943250339993",37.4834714149035,126.943250339993
168,복지센터,시온노인요양원,"37.621016473697, 126.916757953768",37.621016473697,126.916757953768
169,복지센터,구립 역삼데이케어센터,"37.4945376886831, 127.041831743296",37.4945376886831,127.041831743296
170,복지센터,서울시 종로구 재가노인복지기관,"37.5777276391401, 127.016582119009",37.5777276391401,127.016582119009
171,복지센터,열린재가노인지원서비스센터,"37.5558688836889, 127.083732792092",37.5558688836889,127.083732792092
172,복지센터,명화 데이케어센터,"37.4921394490477, 127.099765336108",37.4921394490477,127.099765336108
173,복지센터,방이복지관,"37.5043092546846, 127.104039368742",37.5043092546846,127.104039368742
174,복지센터,구립양천어르신요양센터,"37.5129556180448, 126.827072440547",37.5129556180448,126.827072440547
175,복지센터,구립양천데이케어센터,"37.5129556180448, 126.827072440547",37.5129556180448,126.827072440547
176,복지센터,종로데이케어센터,"37.5771962285457, 127.012178617017",37.5771962285457,127.012178617017
177,복지센터,미래요양원2,"37.4901385471167, 126.904554178297",37.4901385471167,126.904554178297
178,복지센터,해피안,"37.6111646163802, 126.913619918485",37.6111646163802,126.913619918485
179,복지센터,서울시각장애인복지관,"37.5061182799422, 127.094061135763",37.5061182799422,127.094061135763
180,복지센터,영등포재가노인복지센터,"37.4901385471167, 126.904554178297",37.4901385471167,126.904554178297
181,복지센터,애린실버Ⅰ,"37.5357741599899, 126.865218711184",37.5357741599899,126.865218711184
182,복지센터,애린실버Ⅱ,"37.5357741599899, 126.865218711184",37.5357741599899,126.865218711184
183,복지센터,애린단기보호센터,"37.5357741599899, 126.865218711184",37.5357741599899,126.865218711184
184,복지센터,본마을데이케어센터,"37.4544353752897, 127.053413600582",37.4544353752897,127.053413600582
185,복지센터,청음복지관,"37.5093767938507, 127.042363353941",37.5093767938507,127.042363353941
186,복지센터,마포장애인종합복지관,"37.5637892815749, 126.908854285514",37.5637892815749,126.908854285514
187,복지센터,다운복지관,"37.6189436210153, 127.080310585747",37.6189436210153,127.080310585747
188,복지센터,도봉실버데이케어센터,"37.6629252764639, 127.026991273706",37.6629252764639,127.026991273706
189,복지센터,도봉실버센터,"37.6629252764639, 127.026991273706",37.6629252764639,127.026991273706
190,복지센터,강서구립 봉제산데이케어센터,"37.541609086002, 126.851300766238",37.541609086002,126.851300766238
191,복지센터,서울시 동작구 재가노인복지기관,"37.4982159268502, 126.945887905679",37.4982159268502,126.945887905679
192,복지센터,굿모닝케어노인전문요양원,"37.4983965832752, 127.139450621575",37.4983965832752,127.139450621575
193,복지센터,므두셀라실버타운,"37.5613314340904, 127.082084294026",37.5613314340904,127.082084294026
194,복지센터,주사랑단기보호센터,"37.6216626945733, 127.05950299102",37.6216626945733,127.05950299102
195,복지센터,서울시 성북구 재가노인복지기관,"37.6044416998136, 127.043235532637",37.6044416998136,127.043235532637
196,복지센터,인덕재가노인복지센터,"37.6392836600475, 126.938086655176",37.6392836600475,126.938086655176
197,복지센터,인덕데이케어센터,"37.6392836600475, 126.938086655176",37.6392836600475,126.938086655176
198,복지센터,중구재가노인지원센터,"37.5639731265826, 127.020638608023",37.5639731265826,127.020638608023
199,복지센터,한세노인복지센터,"37.6037610653226, 127.096204145256",37.6037610653226,127.096204145256
200,복지센터,연희데이케어센터,"37.5671063612053, 126.920405343416",37.5671063612053,126.920405343416
201,복지센터,해피엘노인복지센터,"37.5341672695454, 127.08189441761",37.5341672695454,127.08189441761
202,복지센터,연궁너싱홈,"37.572261860046, 126.928880709081",37.572261860046,126.928880709081
203,복지센터,구립동안명성데이케어센터,"37.5743589116311, 127.031927031008",37.5743589116311,127.031927031008
204,복지센터,상록재가노인지원센터,"37.4739970639361, 126.976517729992",37.4739970639361,126.976517729992
205,복지센터,민들레데이케어센터,"37.501481563891, 127.149804368074",37.501481563891,127.149804368074
206,복지센터,강동구립 해공데이케어센터,"37.5462120028184, 127.131714111517",37.5462120028184,127.131714111517
207,복지센터,강동구립 해공노인복지관,"37.5462120028184, 127.131714111517",37.5462120028184,127.131714111517
208,복지센터,신명데이케어센터,"37.5902570763213, 126.908058308755",37.5902570763213,126.908058308755
209,복지센터,소망복지센터,"37.5515973987517, 127.110984517421",37.5515973987517,127.110984517421
210,복지센터,구립신사노인복지관,"37.5902570763213, 126.908058308755",37.5902570763213,126.908058308755
211,복지센터,재영데이케어센터,"37.5095272192255, 126.935775258228",37.5095272192255,126.935775258228
212,복지센터,보현데이케어센터,"37.6100993506243, 126.962489573417",37.6100993506243,126.962489573417
213,복지센터,건국의료기,"37.537664889691, 127.068089736236",37.537664889691,127.068089736236
214,복지센터,도봉노인종합복지관,"37.6589281126683, 127.035956742612",37.6589281126683,127.035956742612
215,복지센터,수호데이케어센터,"37.4690843109185, 126.969452155793",37.4690843109185,126.969452155793
216,복지센터,서초노인주간보호센터,"37.4830200110045, 127.040815998673",37.4830200110045,127.040815998673
217,복지센터,염리재가노인복지센터,"37.5482918003884, 126.945797522062",37.5482918003884,126.945797522062
218,복지센터,예원방문요양센터,"37.6272687284209, 127.037880649919",37.6272687284209,127.037880649919
219,복지센터,성가정노인종합복지관,"37.556107327057, 127.146525893208",37.556107327057,127.146525893208
220,복지센터,녹번실버,"37.604198067744, 126.933980525469",37.604198067744,126.933980525469
221,복지센터,시니어캐슬 클라시온,"37.6031940461521, 126.931059562221",37.6031940461521,126.931059562221
222,복지센터,원광장애인종합복지관,"37.6044704692153, 127.09591571136",37.6044704692153,127.09591571136
223,복지센터,아현실버복지관,"37.5574505388934, 126.960311304902",37.5574505388934,126.960311304902
224,복지센터,(복)노인낙원은파케어센터,"37.4859995992794, 126.995962210293",37.4859995992794,126.995962210293
225,복지센터,서울특별시북부노인보호전문기관,"37.6417754418136, 127.022158787455",37.6417754418136,127.022158787455
226,복지센터,구립화원데이케어센터,"37.4973316468315, 126.880135396243",37.4973316468315,126.880135396243
227,복지센터,금천노인종합복지관,"37.4501343152384, 126.897763811332",37.4501343152384,126.897763811332
228,복지센터,마포노인종합복지관,"37.5489410696863, 126.932211433726",37.5489410696863,126.932211433726
229,복지센터,온누리요양원,"37.5285767780783, 126.844055605198",37.5285767780783,126.844055605198
230,복지센터,구립송파노인요양센터,"37.4798867279612, 127.127584682195",37.4798867279612,127.127584682195
231,복지센터,(사)굿하트 전문사례관리 동작재가센터,"37.4982159268502, 126.945887905679",37.4982159268502,126.945887905679
232,복지센터,다사랑요양원,"37.6050974545329, 127.038511863008",37.6050974545329,127.038511863008
233,복지센터,한솔요양원,"37.6050974545329, 127.038511863008",37.6050974545329,127.038511863008
234,복지센터,광진노인종합복지관,"37.5510982450362, 127.071596091794",37.5510982450362,127.071596091794
235,복지센터,미성요양원,"37.4791865384536, 126.91420790507",37.4791865384536,126.91420790507
236,복지센터,베스트그린요양원2호점,"37.599688702066, 127.079466740593",37.599688702066,127.079466740593
237,복지센터,미아실버데이케어센터,"37.6269191365934, 127.02377622952",37.6269191365934,127.02377622952
238,복지센터,성프란치스꼬장애인종합복지관,"37.4818020938496, 126.890562715528",37.4818020938496,126.890562715528
239,복지센터,성모자애복지관,"37.4705737744435, 127.11942484917",37.4705737744435,127.11942484917
240,복지센터,강남구립 대치노인복지관,"37.5030425172595, 127.054130053578",37.5030425172595,127.054130053578
241,복지센터,아름다운뜰안에 요양원,"37.6115368696487, 126.968296057272",37.6115368696487,126.968296057272
242,복지센터,아현실버데이케어센터,"37.5574505388934, 126.960311304902",37.5574505388934,126.960311304902
243,복지센터,역촌데이케어센터,"37.6033427209461, 126.911371067909",37.6033427209461,126.911371067909
244,복지센터,구립대치데이케어센터,"37.5030425172595, 127.054130053578",37.5030425172595,127.054130053578
245,복지센터,강남구립 강남시니어플라자,"37.5097871620279, 127.043218315638",37.5097871620279,127.043218315638
246,복지센터,구립대치노인요양센터,"37.5030425172595, 127.054130053578",37.5030425172595,127.054130053578
247,복지센터,금천호암노인종합복지관,"37.4695129058618, 126.906449246226",37.4695129058618,126.906449246226
248,복지센터,모니카의 집,"37.547392269316, 127.08614790027",37.547392269316,127.08614790027
249,복지센터,행복요양원,"37.4968070489532, 126.844061756641",37.4968070489532,126.844061756641
250,복지센터,서울시 중랑구 재가노인복지기관,"37.6112429393465, 127.080479326203",37.6112429393465,127.080479326203
251,복지센터,우리마포복지관,"37.555858987325, 126.942320769699",37.555858987325,126.942320769699
252,복지센터,법화노인요양원,"37.4763738656462, 126.924941639068",37.4763738656462,126.924941639068
253,복지센터,서울시 금천구 재가노인복지기관,"37.4693591753013, 126.897001948519",37.4693591753013,126.897001948519
254,복지센터,세검정실버홈,"37.6056807340288, 126.963694614383",37.6056807340288,126.963694614383
255,복지센터,마포노인데이케어센터,"37.5497722962716, 126.959430993863",37.5497722962716,126.959430993863
256,복지센터,우영요양센터,"37.5639592374365, 127.00192688245",37.5639592374365,127.00192688245
257,복지센터,구립성수1가2동서울숲데이케어센터,"37.5464025531618, 127.044349655211",37.5464025531618,127.044349655211
258,복지센터,쟌쥬강의 집,"37.5439864066693, 126.850046237282",37.5439864066693,126.850046237282
259,복지센터,자애로운 성모의 집,"37.6536439680276, 127.02283794085",37.6536439680276,127.02283794085
260,복지센터,정동상림원,"37.5684369679003, 126.970970407937",37.5684369679003,126.970970407937
261,복지센터,늘편한요양센터2호,"37.5477651839025, 127.135343675704",37.5477651839025,127.135343675704
262,복지센터,송파실벗뜨락,"37.5063491342363, 127.110001506701",37.5063491342363,127.110001506701
263,복지센터,서초어르신행복e음센터,"37.4933401530925, 126.985946583031",37.4933401530925,126.985946583031
264,복지센터,온수어르신복지관,"37.4966896444676, 126.823262254767",37.4966896444676,126.823262254767
265,복지센터,공릉노인복지관,"37.6217031786006, 127.078956082273",37.6217031786006,127.078956082273
266,복지센터,강서구립곰달래어르신복지센터,"37.5290456595599, 126.848908049873",37.5290456595599,126.848908049873
267,복지센터,(구립)마포어르신돌봄통합센터,"37.5522417159992, 126.951236821622",37.5522417159992,126.951236821622
268,복지센터,거목실버홈,"37.6475610342655, 127.016587093993",37.6475610342655,127.016587093993
269,복지센터,거목요양홈,"37.6475610342655, 127.016587093993",37.6475610342655,127.016587093993
270,복지센터,행복한세상복지센터,"37.5511208930155, 127.137421713217",37.5511208930155,127.137421713217
271,복지센터,상암 카이져팰리스 클래식,"37.5735261269002, 126.890283850027",37.5735261269002,126.890283850027
272,복지센터,서울시 구로구재가노인복지기관,"37.4871431613036, 126.890154656237",37.4871431613036,126.890154656237
273,복지센터,금천구립사랑채요양원,"37.4496122565838, 126.914294242315",37.4496122565838,126.914294242315
274,복지센터,노블케어스,"37.6027498042819, 126.92227295644",37.6027498042819,126.92227295644
275,복지센터,수노인요양공동생활가정2호점,"37.6648346469578, 127.036344945016",37.6648346469578,127.036344945016
276,복지센터,면목요양원,"37.5914594177925, 127.093246196202",37.5914594177925,127.093246196202
277,복지센터,선화요양원,"37.5462537856239, 126.862263586062",37.5462537856239,126.862263586062
278,복지센터,두레노인요양원C,"37.6031407236909, 127.095551052144",37.6031407236909,127.095551052144
